sentence_idx,sentence
5096560,the last two weeks
5097079,the last few days
5097635,the wrong spot seven times
5098592,the last three years
5098858,the last two movies
5099435,a half - dozen pains
5100381,the last one two weeks
5101008,the next 9 tournaments
5101583,the last fifty years
5101589,the last fifty years
5102134,the same time many false fears
5102356,a great many damage suits
5102976,the last fifty years
5103042,the last twenty - five years
5103051,the last few years
5103168,the past ten years
5103624,the past seven years
5105334,the first few hours
5105404,The first few days
5105471,the tenth day many physicians
5105491,the first twenty - four hours
5105640,the first three days
5106660,the first two or three weeks
5106704,the first few days
5106974,each opened eye two drops
5107128,the first two weeks
5107294,the first two days
5107419,the first twenty - four hours
5108187,the next seven years
5108805,the first three books
5108902,the first two or three weeks
5109008,the first two or three years
5109381,the other two subjects
5109449,the first eight weeks
5109451,These past few years
5112866,the past three decades
5113384,the first two days
5113447,these first two days
5114716,the next two weeks
5115288,the English alphabet plus three extra vowels
5117311,the last 19 years
5118170,the other three sides
5120057,the next six years
5120746,the next 57 years
5122628,the first four notes
5122629,the other three movements
5123647,the first two operas
5125925,a scant two weeks
5126202,the first two problems
5127504,the first two characters
5127789,the last three years
5128887,the last two seats
5130459,The first three marriages
5130494,the last 20 years
5131172,The first three marriages
5131746,the last three or four months
5132058,the extra one week holidays
5132842,"An estimated 100,000 lives"
5133601,the last twelve years
5133802,a good 10 years
5134183,the last three years
5134416,the last seven months
5135436,a potential seventy thousand patients
5135438,the next several years
5137659,the past eighteen months
5137853,a further two million pounds
5138442,the other two members
5138554,the other two members
5139039,the last twelve months
5139344,the next few weeks
5139594,the last few minutes
5140105,the last few weeks
5140223,those first 21 million hours
5140237,those first 21 million hours
5140243,the first 21 million units
5140656,the next three years
5141093,a large orchestra level and 37 boxes
5142960,The other seven countries
5143399,the northern 8 districts
5143463,the first hundred yards
5143591,the last two weeks
5143615,the past few weeks
5143677,the last ten years
5144085,the first 5 days
5144086,the first seven days
5144544,the last few days
5145407,the first few weeks
5145578,The following 14 teams
5146619,the gubernatorial veto 200 times
5146620,the other 49 contemporary governors
5147610,The last few patients
5148643,the last nine months
5148734,the next four years
5149234,the last three years
5149238,the last three years
5149544,the last five years
5149551,the last few months
5149615,the last ten years
5149732,the next 20 years
5149883,these past few years
5150097,the last two years
5150181,the last three years
5150192,the next 10 years
5150572,the last two years
5150851,the next twelve months
5150909,the next two years
5151091,the last few years
5151162,the first 15 years
5151166,the big six breweries
5151197,the past two years
5151453,a record four times
5151464,the last few years
5151790,The top ten films
5151991,the last 20 years
5152071,the past three years
5152467,the last two years
5152532,the next ten years
5153007,the next three albums
5153758,"the late 1980s , people"
5154028,the last twelve months
5154246,the past 25 years
5154539,the last five weeks
5155441,the top forty songs
5156211,the previous two and fans
5156860,The first two series
5157751,the first four weeks
5158503,the same trap many younger people
5159304,the last six years
5162977,a mere seven years
5165488,the older two categories
5165630,the next eleven centuries
5166731,The first six episodes
5167567,a full twenty years
5167629,the first three centuries
5167762,the next three centuries
5168840,the first 34 cantos
5169052,the next six days
5169076,the first two books
5170147,the small boat 6500 km
5170554,the next few months
5171835,a half - million leads
5174394,the original four universities
5175336,the next four decades
5176066,A German police officer and 5 terrorists
5177333,the top 50 companies
5177415,the first three fingers
5179262,the modern 30 year olds
5180050,the last few months
5183187,the first few days
5184004,the next five months
5184290,the next ten years
5184468,the last 150 years
5184485,the other two - thirds
5184509,the last 30 years
5188949,a little more lentils
5190019,a staggering six trillion letters
5192696,the first two syllables
5193012,the first two letters
5193241,the original 32 counties
5194905,the total 18 radio stations
5195380,the other four states
5196761,the past few weeks
5197367,a red - hot mass many times
5199313,The next three types
5200893,the past seven weeks
5201088,the last four years
5202215,the top 100 endangered amphibians
5203408,the standard 52 cards
5203426,the other three suits
5204334,the first 32 counts
5204349,a half team one people
5204560,the last 100 years
5207362,the next ten years
5211263,the closed four fingers
5211268,the closed four fingers
5212513,the last two acts
5212654,The first three acts
5212656,The last two acts
5213164,an extra four people
5213284,the next five months
5214040,an impressive 32 meters
5216515,the next two months
5216586,the next two months
5216695,the other two stores
5216908,an extra ten minutes
5217956,the very same six reasons
5218035,the last 30 years
5218779,the next 25 years
